method,protein,ligand,affinity,output_file
qvina,8zyq,ligand_1360,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1360_out.pdbqt
qvina,8zyq,ligand_1361,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1361_out.pdbqt
qvina,8zyq,ligand_1362,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1362_out.pdbqt
qvina,8zyq,ligand_1363,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1363_out.pdbqt
qvina,8zyq,ligand_1364,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1364_out.pdbqt
qvina,8zyq,ligand_1365,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1365_out.pdbqt
qvina,8zyq,ligand_1366,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1366_out.pdbqt
qvina,8zyq,ligand_1367,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1367_out.pdbqt
qvina,8zyq,ligand_1368,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1368_out.pdbqt
qvina,8zyq,ligand_1369,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1369_out.pdbqt
qvina,8zyq,ligand_1370,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1370_out.pdbqt
qvina,8zyq,ligand_1371,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1371_out.pdbqt
qvina,8zyq,ligand_1372,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1372_out.pdbqt
qvina,8zyq,ligand_1373,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1373_out.pdbqt
qvina,8zyq,ligand_1374,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1374_out.pdbqt
qvina,8zyq,ligand_1375,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1375_out.pdbqt
qvina,8zyq,ligand_1376,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1376_out.pdbqt
qvina,8zyq,ligand_1377,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1377_out.pdbqt
qvina,8zyq,ligand_1378,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1378_out.pdbqt
qvina,8zyq,ligand_1379,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1379_out.pdbqt
qvina,8zyq,ligand_1380,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1380_out.pdbqt
qvina,8zyq,ligand_1381,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1381_out.pdbqt
qvina,8zyq,ligand_1382,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1382_out.pdbqt
qvina,8zyq,ligand_1383,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1383_out.pdbqt
qvina,8zyq,ligand_1384,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1384_out.pdbqt
qvina,8zyq,ligand_1385,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1385_out.pdbqt
qvina,8zyq,ligand_1386,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1386_out.pdbqt
qvina,8zyq,ligand_1387,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1387_out.pdbqt
qvina,8zyq,ligand_1388,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1388_out.pdbqt
qvina,8zyq,ligand_1389,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1389_out.pdbqt
qvina,8zyq,ligand_1390,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1390_out.pdbqt
qvina,8zyq,ligand_1391,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1391_out.pdbqt
qvina,8zyq,ligand_1392,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1392_out.pdbqt
qvina,8zyq,ligand_1393,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1393_out.pdbqt
qvina,8zyq,ligand_1394,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1394_out.pdbqt
qvina,8zyq,ligand_1395,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1395_out.pdbqt
qvina,8zyq,ligand_1396,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1396_out.pdbqt
qvina,8zyq,ligand_1397,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1397_out.pdbqt
qvina,8zyq,ligand_1398,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1398_out.pdbqt
qvina,8zyq,ligand_1399,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1399_out.pdbqt
qvina,8zyq,ligand_1400,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1400_out.pdbqt
qvina,8zyq,ligand_1401,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1401_out.pdbqt
qvina,8zyq,ligand_1402,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1402_out.pdbqt
qvina,8zyq,ligand_1403,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1403_out.pdbqt
qvina,8zyq,ligand_1404,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1404_out.pdbqt
qvina,8zyq,ligand_1405,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1405_out.pdbqt
qvina,8zyq,ligand_1406,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1406_out.pdbqt
qvina,8zyq,ligand_1407,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1407_out.pdbqt
qvina,8zyq,ligand_1408,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1408_out.pdbqt
qvina,8zyq,ligand_1409,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1409_out.pdbqt
qvina,8zyq,ligand_1410,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1410_out.pdbqt
qvina,8zyq,ligand_1411,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1411_out.pdbqt
qvina,8zyq,ligand_1412,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1412_out.pdbqt
qvina,8zyq,ligand_1413,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1413_out.pdbqt
qvina,8zyq,ligand_1414,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1414_out.pdbqt
qvina,8zyq,ligand_1415,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1415_out.pdbqt
qvina,8zyq,ligand_1416,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1416_out.pdbqt
qvina,8zyq,ligand_1417,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1417_out.pdbqt
qvina,8zyq,ligand_1418,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1418_out.pdbqt
qvina,8zyq,ligand_1419,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1419_out.pdbqt
qvina,8zyq,ligand_1420,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1420_out.pdbqt
qvina,8zyq,ligand_1421,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1421_out.pdbqt
qvina,8zyq,ligand_1422,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1422_out.pdbqt
qvina,8zyq,ligand_1423,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1423_out.pdbqt
qvina,8zyq,ligand_1424,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1424_out.pdbqt
qvina,8zyq,ligand_1425,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1425_out.pdbqt
qvina,8zyq,ligand_1426,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1426_out.pdbqt
qvina,8zyq,ligand_1427,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1427_out.pdbqt
qvina,8zyq,ligand_1428,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1428_out.pdbqt
qvina,8zyq,ligand_1429,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1429_out.pdbqt
qvina,8zyq,ligand_1430,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1430_out.pdbqt
qvina,8zyq,ligand_1431,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1431_out.pdbqt
qvina,8zyq,ligand_1432,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1432_out.pdbqt
qvina,8zyq,ligand_1433,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1433_out.pdbqt
qvina,8zyq,ligand_1434,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1434_out.pdbqt
qvina,8zyq,ligand_1435,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1435_out.pdbqt
qvina,8zyq,ligand_1436,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1436_out.pdbqt
qvina,8zyq,ligand_1437,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1437_out.pdbqt
qvina,8zyq,ligand_1438,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1438_out.pdbqt
qvina,8zyq,ligand_1439,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1439_out.pdbqt
qvina,8zyq,ligand_1440,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1440_out.pdbqt
qvina,8zyq,ligand_1441,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1441_out.pdbqt
qvina,8zyq,ligand_1442,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1442_out.pdbqt
qvina,8zyq,ligand_1443,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1443_out.pdbqt
qvina,8zyq,ligand_1444,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1444_out.pdbqt
qvina,8zyq,ligand_1445,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1445_out.pdbqt
qvina,8zyq,ligand_1446,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1446_out.pdbqt
qvina,8zyq,ligand_1447,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1447_out.pdbqt
qvina,8zyq,ligand_1448,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1448_out.pdbqt
qvina,8zyq,ligand_1449,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1449_out.pdbqt
qvina,8zyq,ligand_1450,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1450_out.pdbqt
qvina,8zyq,ligand_1451,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1451_out.pdbqt
qvina,8zyq,ligand_1452,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1452_out.pdbqt
qvina,8zyq,ligand_1453,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1453_out.pdbqt
qvina,8zyq,ligand_1454,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1454_out.pdbqt
qvina,8zyq,ligand_1455,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1455_out.pdbqt
qvina,8zyq,ligand_1456,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1456_out.pdbqt
qvina,8zyq,ligand_1457,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1457_out.pdbqt
qvina,8zyq,ligand_1458,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1458_out.pdbqt
qvina,8zyq,ligand_1459,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1459_out.pdbqt
qvina,8zyq,ligand_1460,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1460_out.pdbqt
qvina,8zyq,ligand_1461,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1461_out.pdbqt
qvina,8zyq,ligand_1462,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1462_out.pdbqt
qvina,8zyq,ligand_1463,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1463_out.pdbqt
qvina,8zyq,ligand_1464,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1464_out.pdbqt
qvina,8zyq,ligand_1465,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1465_out.pdbqt
qvina,8zyq,ligand_1466,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1466_out.pdbqt
qvina,8zyq,ligand_1467,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1467_out.pdbqt
qvina,8zyq,ligand_1468,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1468_out.pdbqt
qvina,8zyq,ligand_1469,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1469_out.pdbqt
qvina,8zyq,ligand_1470,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1470_out.pdbqt
qvina,8zyq,ligand_1471,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1471_out.pdbqt
qvina,8zyq,ligand_1472,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1472_out.pdbqt
qvina,8zyq,ligand_1473,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1473_out.pdbqt
qvina,8zyq,ligand_1474,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1474_out.pdbqt
qvina,8zyq,ligand_1475,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1475_out.pdbqt
qvina,8zyq,ligand_1476,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1476_out.pdbqt
qvina,8zyq,ligand_1477,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1477_out.pdbqt
qvina,8zyq,ligand_1478,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1478_out.pdbqt
qvina,8zyq,ligand_1479,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1479_out.pdbqt
qvina,8zyq,ligand_1480,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1480_out.pdbqt
qvina,8zyq,ligand_1481,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1481_out.pdbqt
qvina,8zyq,ligand_1482,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1482_out.pdbqt
qvina,8zyq,ligand_1483,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1483_out.pdbqt
qvina,8zyq,ligand_1484,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1484_out.pdbqt
qvina,8zyq,ligand_1485,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1485_out.pdbqt
qvina,8zyq,ligand_1486,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1486_out.pdbqt
qvina,8zyq,ligand_1487,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1487_out.pdbqt
qvina,8zyq,ligand_1488,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1488_out.pdbqt
qvina,8zyq,ligand_1489,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1489_out.pdbqt
qvina,8zyq,ligand_1490,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1490_out.pdbqt
qvina,8zyq,ligand_1491,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1491_out.pdbqt
qvina,8zyq,ligand_1492,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1492_out.pdbqt
qvina,8zyq,ligand_1493,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1493_out.pdbqt
qvina,8zyq,ligand_1494,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1494_out.pdbqt
qvina,8zyq,ligand_1495,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1495_out.pdbqt
qvina,8zyq,ligand_1496,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1496_out.pdbqt
qvina,8zyq,ligand_1497,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1497_out.pdbqt
qvina,8zyq,ligand_1498,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1498_out.pdbqt
qvina,8zyq,ligand_1499,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1499_out.pdbqt
qvina,8zyq,ligand_1500,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1500_out.pdbqt
qvina,8zyq,ligand_1501,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1501_out.pdbqt
qvina,8zyq,ligand_1502,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1502_out.pdbqt
qvina,8zyq,ligand_1503,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1503_out.pdbqt
qvina,8zyq,ligand_1504,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1504_out.pdbqt
qvina,8zyq,ligand_1505,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1505_out.pdbqt
qvina,8zyq,ligand_1506,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1506_out.pdbqt
qvina,8zyq,ligand_1507,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1507_out.pdbqt
qvina,8zyq,ligand_1508,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1508_out.pdbqt
qvina,8zyq,ligand_1509,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1509_out.pdbqt
qvina,8zyq,ligand_1510,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1510_out.pdbqt
qvina,8zyq,ligand_1511,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1511_out.pdbqt
qvina,8zyq,ligand_1512,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1512_out.pdbqt
qvina,8zyq,ligand_1513,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1513_out.pdbqt
qvina,8zyq,ligand_1514,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1514_out.pdbqt
qvina,8zyq,ligand_1515,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1515_out.pdbqt
qvina,8zyq,ligand_1516,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1516_out.pdbqt
qvina,8zyq,ligand_1517,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1517_out.pdbqt
qvina,8zyq,ligand_1518,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1518_out.pdbqt
qvina,8zyq,ligand_1519,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1519_out.pdbqt
qvina,8zyq,ligand_1520,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1520_out.pdbqt
qvina,8zyq,ligand_1521,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1521_out.pdbqt
qvina,8zyq,ligand_1522,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1522_out.pdbqt
qvina,8zyq,ligand_1523,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1523_out.pdbqt
qvina,8zyq,ligand_1524,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1524_out.pdbqt
qvina,8zyq,ligand_1525,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1525_out.pdbqt
qvina,8zyq,ligand_1526,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1526_out.pdbqt
qvina,8zyq,ligand_1527,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1527_out.pdbqt
qvina,8zyq,ligand_1528,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1528_out.pdbqt
qvina,8zyq,ligand_1529,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1529_out.pdbqt
qvina,8zyq,ligand_1530,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1530_out.pdbqt
qvina,8zyq,ligand_1531,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1531_out.pdbqt
qvina,8zyq,ligand_1532,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1532_out.pdbqt
qvina,8zyq,ligand_1533,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1533_out.pdbqt
qvina,8zyq,ligand_1534,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1534_out.pdbqt
qvina,8zyq,ligand_1535,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1535_out.pdbqt
qvina,8zyq,ligand_1536,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1536_out.pdbqt
qvina,8zyq,ligand_1537,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1537_out.pdbqt
qvina,8zyq,ligand_1538,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1538_out.pdbqt
qvina,8zyq,ligand_1539,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1539_out.pdbqt
qvina,8zyq,ligand_1540,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1540_out.pdbqt
qvina,8zyq,ligand_1541,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1541_out.pdbqt
qvina,8zyq,ligand_1542,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1542_out.pdbqt
qvina,8zyq,ligand_1543,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_1543_out.pdbqt
